total_return,ann_return,ann_vol,sharpe,max_dd,n_trades,win_rate,profit_factor
26.085975057644642,0.9741480008616977,1.23456248693425,0.7890633412009534,-0.11073620403527804,20,0.85,45.34189577573064
2.4230087113130554,0.2627096324875684,0.18097399003124953,1.451643036892789,-0.13439283774917501,19,0.7894736842105263,7.407523304662649
8.160646920359083,0.49109527617488347,0.33790939176386625,1.453334201844454,-0.08532866186831592,22,0.8636363636363636,37.058660580591365
1.6213170190852866,0.20849151151685472,0.17513063163758483,1.190491403858503,-0.2614482457422998,20,0.7,4.494478395191505
62.39989778901537,1.7399598093069062,2.8358709283661923,0.6135539498299154,-0.19879530889980912,23,0.8260869565217391,34.49006840415389
1.3013294764480574,0.18426095747911383,0.18784136667686274,0.9809391868197586,-0.2056487104236259,19,0.6842105263157895,4.376597317714991
1.8653000676454612,0.23585478817333208,0.22843595611455744,1.0324766389011641,-0.17058870687339725,25,0.64,5.0433112308750045
2.7168850116822503,0.293133582980593,0.256395866063365,1.1432851374762365,-0.13069440631136442,22,0.7727272727272727,11.309200801604762
5.016192410562019,0.3810216986578915,0.20774083494099188,1.8341203777587565,-0.07188551150346288,22,0.8181818181818182,17.448418161652302
1.7077400678268915,0.21796493515400234,0.19203842880512578,1.1350068656059769,-0.20194304668337199,21,0.6666666666666666,5.793634333297012
1.7384801784395747,0.24640478294347998,0.31465006838925397,0.78310735543414,-0.32366502928971463,15,0.6666666666666666,4.09797362361645
13.387006500093545,0.6256254733604736,0.49085615890259054,1.2745596892563953,-0.09067501980584383,19,0.8947368421052632,38.86051033460254
7.682572728271399,0.49102015241959723,0.37952075393825707,1.2937899899394687,-0.1658704982963318,18,0.7777777777777778,9.674017423344837
2.1876054401866023,0.2964158299968219,0.4088654998916885,0.7249714883631528,-0.12424808726446915,18,0.7222222222222222,7.2857022816720844
0.9617634928193843,0.14964423627974663,0.1731195724653291,0.8643981390938109,-0.16406116193667508,17,0.6470588235294118,4.909046644807178
2.5005865754795122,0.27372572850727966,0.21924162490066545,1.2485116757882997,-0.11234311563579574,17,0.7058823529411765,7.962039405252799
2.711127290075287,0.2834646447307508,0.2048562496244778,1.383724661807341,-0.16423128100530388,22,0.8636363636363636,9.305427061914676
3.5976601276281333,0.3557647376727869,0.3580784022383978,0.993538664853429,-0.13225138620381918,15,0.8,17.947289668566373
2.3816647719928583,0.27060447769941903,0.23624471330638555,1.145441410781846,-0.18119415343044812,20,0.7,14.196715121524855
0.8242355230331309,0.14135424900591592,0.20279247248486426,0.6970389347980661,-0.2730305326753059,17,0.7647058823529411,4.698983579058158
8.235532910109372,0.5235096336196975,0.4697472287811189,1.1144496476926093,-0.11200017708391312,16,0.75,12.676035556010895
3.099589498523306,0.303269492753624,0.20467399102829767,1.4817197399140705,-0.16829640036845905,19,0.9473684210526315,16.977422962658732
1.1296113182099696,0.1636938608667495,0.1582547188171009,1.0343695410178242,-0.10620260688912685,16,0.625,6.086024040099515
4.380689964627848,0.37921991399182836,0.3109148669448623,1.2196905143782633,-0.0872637883313104,21,0.7142857142857143,9.204395336455423
0.14506376144992061,0.03891626104786704,0.15359999841178718,0.25336107715011946,-0.28075869341547127,22,0.5909090909090909,1.3810834979035362
0.5523988784360461,0.10152687335633799,0.16618418509946672,0.6109298143837864,-0.19786385669759746,16,0.625,3.058085852652274
3.2045199109503253,0.4579150787622554,0.5750797290601122,0.7962636407140518,-0.6911676946520202,19,0.8421052631578947,13.20493066238343
1.7622203343673823,0.229616726742168,0.23611863563235055,0.97246338107634,-0.23332307516183637,18,0.6111111111111112,4.764146578114122
1.8398828323338705,0.22816262159845288,0.194864844154817,1.1708762685647973,-0.264419983677239,17,0.7647058823529411,6.959519867229168
1.1568965446151935,0.17549410834518256,0.2127816048807846,0.824761653825794,-0.22003434855670062,23,0.6086956521739131,4.871249934275225
7.692771165556092,0.468920513033835,0.27386809656854333,1.712212991981248,-0.2517210647575022,23,0.8695652173913043,9.94955062964858
3.6611830722308962,0.33690860554875074,0.24747012531132134,1.3614112213541507,-0.0894895925097826,17,0.8235294117647058,13.867051069488314
0.931489500656485,0.14711911067105618,0.18412792613321988,0.7990048753637341,-0.09796237236075035,15,0.7333333333333333,9.298627545898373
3.071256577326996,0.29980181611715145,0.19433788800935806,1.54268330889093,-0.10584424742988434,21,0.8095238095238095,17.02335286607412
1.646061775817334,0.21820542603417553,0.22210629413474914,0.982436931309083,-0.2053454544476963,23,0.6521739130434783,3.7894093104040762
0.509603651206084,0.09395575051881908,0.15278168440149809,0.6149673692031753,-0.14645348707863326,20,0.55,2.8420072855954195
1.2140525419336048,0.17548614840489732,0.18281659138124112,0.9599027477705397,-0.16835237476897744,17,0.6470588235294118,3.5876451994716
5.9639441703797775,0.42373590337478517,0.27237315694660685,1.5557182951690423,-0.14951801375143486,20,0.9,11.626656760380305
2.757743551370243,0.28302313376849336,0.1884791829444327,1.501614816804114,-0.1395076762716987,18,0.8888888888888888,12.918347663193769
1.1694830297048413,0.16936784795202336,0.17005327873649667,0.9959693174423564,-0.09322122671145826,15,0.8,6.281359967778548
0.9202534037976868,0.16824837400275133,0.2904862414097384,0.5791956726977393,-0.32534018615908494,22,0.6363636363636364,2.3690295600149356
2.5077692306010917,0.26750807184603914,0.17927504689351764,1.4921656777193786,-0.12248804495772866,23,0.7391304347826086,6.889080427537957
1.357509251046117,0.18927348941169697,0.1935866969475934,0.977719504470578,-0.10016467658782735,17,0.7058823529411765,6.4935575823016025
